county_fips,county_name,state_abbr,population,elec_res_mwh,elec_com_mwh,elec_ind_mwh,elec_total_mwh
01073,Jefferson County,AL,659096,3562272.48300293,4842167.8121478595,3518731.6820849334,11923171.977235723
01075,Lamar County,AL,14066,86619.3395692478,36402.5996187753,56282.46429856193,179304.403486585
01077,Lauderdale County,AL,92641,606098.2487252459,452003.678559482,174560.9704934973,1232662.8977782251
01079,Lawrence County,AL,33433,222687.409943636,78749.98734239291,80522.72736131825,381960.1246473472
01081,Lee County,AL,153947,783577.231632864,494746.334479984,383226.2453127141,1661549.811425562
01083,Limestone County,AL,90257,532880.29367898,376746.031468417,466705.880344612,1376332.205492009
01085,Lowndes County,AL,10565,63788.6053777201,24398.6929524289,197066.593339452,285253.89166960097
01087,Macon County,AL,19684,104930.461322494,35194.8943420596,19239.27729670173,159364.63296125532
01089,Madison County,AL,349973,2189561.43166257,2166168.9995376803,1199530.9291598964,5555261.360360147
01091,Marengo County,AL,20066,128415.822454059,72096.33682595681,311265.2456872739,511777.4049672897
01093,Marion County,AL,30239,183617.890423354,93689.8789242288,306977.154440498,584284.9237880808
01095,Marshall County,AL,94534,516743.893801464,506241.046553317,720627.3629825807,1743612.3033373617
01097,Mobile County,AL,414291,2260202.0504040597,2753024.61384897,4068773.7231309297,9082000.38738396
01099,Monroe County,AL,21975,127524.92886134199,69218.9194548118,128587.28618951494,325331.1345056688
01101,Montgomery County,AL,227392,1251966.2592895601,1616101.85913781,1036881.9180241298,3904950.0364515
01103,Morgan County,AL,119555,749041.290840924,585051.369781289,2202299.3612934235,3536392.0219156365
01105,Perry County,AL,9856,48914.8266902001,25129.9169134347,9653.950290855277,83698.69389449008
01107,Pickens County,AL,20042,116086.654337153,36538.93141773449,71474.18928111858,224099.77503600606
01109,Pike County,AL,33277,173757.558434167,61109.9541041309,391705.4434352975,626572.9559735954
01111,Randolph County,AL,22615,127872.324901169,66564.4387021599,165372.27757726598,359809.0411805949
01113,Russell County,AL,58636,326048.305241948,170250.804331037,273660.19880416786,769959.3083771528
01115,St. Clair County,AL,86576,497549.506963335,202244.423776977,276638.9068922036,976432.8376325156
01117,Shelby County,AL,205951,1146887.46417858,875838.674597816,546341.6311432547,2569067.7699196506
01119,Sumter County,AL,13285,72631.8910695668,35959.796165930704,16850.792736030824,125442.47997152833
01121,Talladega County,AL,81057,473762.82618438103,293447.619893515,350744.67401916394,1117955.12009706
01123,Tallapoosa County,AL,40958,251135.361964822,143036.337973418,127737.00482200914,521908.7047602491
01125,Tuscaloosa County,AL,202471,1055279.39617836,797116.4192812019,1950009.9674046647,3802405.782864227
01127,Walker County,AL,65593,407331.52714896,232525.473420609,354271.5010350816,994128.5016046505
01129,Washington County,AL,16909,92569.8390177844,20449.7178631436,2944573.6435219343,3057593.2004028624
01131,Wilcox County,AL,11119,56385.3524027801,24152.2864645987,8722.22950751087,89259.86837488967
01133,Winston County,AL,24013,149312.552259426,67279.7889498821,185467.38861939637,402059.7298287045
02013,Aleutians East Borough,AK,3299,5235.31184058516,9927.20623571491,0.0,15162.51807630007
02016,Aleutians West Census Area,AK,5714,6577.34802982831,13565.2346108019,327.0957487908451,20469.678389421053
02020,Anchorage Municipality,AK,299321,684402.217210912,1728597.37804647,253655.73029217884,2666655.3255495606
02050,Bethel Census Area,AK,17885,27648.535968460797,81293.0288384646,20509.746916723463,129451.31172364886
02060,Bristol Bay Borough,AK,942,2393.0690438034303,17817.1779499279,14.3122573107696,20224.559251042097
02068,Denali Borough,AK,2125,5631.51697490656,2313.3602386114603,43614.600834227,51559.47804774502
02070,Dillingham Census Area,AK,4980,8339.42049596013,43977.917714456795,611.260367217597,52928.598577634526
02090,Fairbanks North Star Borough,AK,100150,254976.29736790402,124700.63976138801,236926.09418053483,616603.0313098269
02100,Haines Borough,AK,2528,5898.31660874334,37637.0,40352.684678768645,83888.00128751199
02105,Hoonah-Angoon Census Area,AK,2107,7750.4168994909305,0.0,0.0,7750.4168994909305
02110,Juneau City and Borough,AK,32524,117912.79891416199,0.0,36584.75828968978,154497.55720385176
02122,Kenai Peninsula Borough,AK,57637,143373.72300650598,0.0,20402.016775571497,163775.7397820775
02130,Ketchikan Gateway Borough,AK,13715,43503.825485567395,0.0,1587.6542428385694,45091.47972840597
02150,Kodiak Island Borough,AK,13918,33133.5846434188,0.0,1071.399278901041,34204.98392231984
02158,Kusilvak Census Area,AK,7993,13572.7221638194,0.0,0.0,13572.7221638194
02164,Lake and Peninsula Borough,AK,1411,3267.59717627621,0.0,0.0,3267.59717627621
02170,Matanuska-Susitna Borough,AK,98679,250307.81948712998,0.0,113366.01111552851,363673.8306026585
02180,Nome Census Area,AK,9879,14649.9828953318,0.0,130491.40125857091,145141.3841539027
02185,North Slope Borough,AK,9681,14027.1845678448,0.0,17102.48746754522,31129.67203539002
02188,Northwest Arctic Borough,AK,7723,9743.14409774056,0.0,27129.0911432584,36872.23524099896
02195,Petersburg Census Area,AK,3196,8891.0017466317,0.0,469.235712653284,9360.237459284985
02198,Prince of Wales-Hyder Census Area,AK,6374,10671.8293998277,0.0,29548.93491310634,40220.76431293404
02220,Sitka City and Borough,AK,8921,25914.2669235952,0.0,61.845606259726296,25976.112529854927
02230,Skagway Municipality,AK,1014,1878.89164252204,0.0,80.0474367908719,1958.9390793129119
02240,Southeast Fairbanks Census Area,AK,6970,16039.1989229322,0.0,121079.62767079496,137118.82659372716
02261,Valdez-Cordova Census Area,AK,9522,22157.003283293197,0.0,70166.49821925632,92323.50150254951
02275,Wrangell City and Borough,AK,2401,6357.69185470734,0.0,0.0,6357.69185470734
02282,Yakutat City and Borough,AK,646,1248.79225412542,0.0,0.0,1248.79225412542
02290,Yukon-Koyukuk Census Area,AK,5600,11757.2392873345,0.0,200649.147837562,212406.3871248965
04001,Apache County,AZ,72346,122976.42498520801,62875.8787254089,247545.80802082448,433398.11173144134
04003,Cochise County,AZ,128177,429159.023670857,486607.720290989,505301.9785835971,1421068.722545443
04005,Coconino County,AZ,138064,359351.212411927,662892.3567119171,263357.5738378643,1285601.1429617084
04007,Gila County,AZ,53179,229128.103555177,183072.81858469598,1008747.6187996194,1420948.5409394924
04009,Graham County,AZ,37529,111622.909624845,29941.3322769998,293158.5358725102,434722.777774355
04011,Greenlee County,AZ,9224,33462.0801112293,13367.101962844601,402988.5559332045,449817.73800727836
04012,La Paz County,AZ,20304,93501.7978115011,48863.207186154796,112084.78268196809,254449.787679624
04013,Maricopa County,AZ,4088549,20615633.4414169,21861622.0708546,6451844.708312858,48929100.22058436
04015,Mohave County,AZ,203629,883196.8327860971,683714.732416565,641889.5237116645,2208801.0889143264
04017,Navajo County,AZ,108209,257304.269564875,276330.39449937805,291298.6277425313,824933.2918067842
04019,Pima County,AZ,1003338,4039680.9576577703,2344584.22220223,1068845.9642925204,7453111.14415252
04021,Pinal County,AZ,397604,1735643.00749468,2315664.60794421,1907796.3690332586,5959103.984472148
04023,Santa Cruz County,AZ,46547,147056.458933247,202058.79623785202,58779.1082069425,407894.3633780415
04025,Yavapai County,AZ,218586,862186.512803303,852931.0816049711,555013.3485558871,2270130.9429641613
04027,Yuma County,AZ,203292,844392.063054974,520661.34168485895,295966.45709798904,1661019.861837822
05001,Arkansas County,AR,18569,103616.508440043,78488.9851403704,110709.97400001425,292815.46758042765
05003,Ashley County,AR,20989,118328.162495272,61476.9975058005,99844.11214294315,279649.27214401565
05005,Baxter County,AR,40992,206535.42704677998,131572.492419982,60113.66577205422,398221.5852388162
05007,Benton County,AR,245231,1175009.7871196,1121317.27039815,723800.7576745093,3020127.8151922594
05009,Boone County,AR,37301,171011.768469818,135993.001297198,131802.61632620718,438807.3860932232
05011,Bradley County,AR,11096,61863.8474501642,32455.132771683,90537.26729599846,184856.24751784565
05013,Calhoun County,AR,5210,28721.451247686502,7138.855628668511,3728.5803283849855,39588.88720473999
05015,Carroll County,AR,27690,127291.98335374001,107856.284589223,113608.41430808538,348756.6822510484
05017,Chicot County,AR,11189,60549.0528002781,32982.8425908453,32611.915985703305,126143.8113768267
05019,Clark County,AR,22684,108315.991808592,69896.0803126916,52851.133213034176,231063.2053343178
05021,Clay County,AR,15202,78644.0754901917,43330.1175302903,56422.15385349217,178396.34687397417
05023,Cleburne County,AR,25587,138171.465651869,80275.8351858807,39458.0220694669,257905.32290721656
05025,Cleveland County,AR,8421,50401.9468064168,8057.95214601132,21517.660262946338,79977.55921537447
05027,Columbia County,AR,24168,133098.31436245,83117.1635678324,674958.8669800247,891174.3449103071
05029,Conway County,AR,21060,112070.446232906,57218.0884321095,174595.76996725786,343884.3046322734
05031,Craighead County,AR,102884,509809.415028741,437719.08522553596,249552.83674268797,1197081.3369969649
05033,Crawford County,AR,61927,334542.79015783296,175001.91727636202,248116.44599266484,757661.1534268598
05035,Crittenden County,AR,49511,251492.34955557503,193716.776776679,60076.29944032022,505285.42577257426
05037,Cross County,AR,17329,95337.4360443636,48357.6270768108,303504.3741886824,447199.4373098568
05039,Dallas County,AR,7738,43599.3426760159,20977.2624261598,51327.78384523903,115904.38894741473
05041,Desha County,AR,12234,68868.8662950133,52201.8391234319,46592.70743750111,167663.4128559463
05043,Drew County,AR,18688,99082.82904728671,62614.5360220425,186325.2117374233,348022.5768067525
05045,Faulkner County,AR,120417,599112.765258099,440440.36069489096,671575.7741815938,1711128.9001345837
05047,Franklin County,AR,17799,97028.6982933,35202.196404558395,100744.49460061963,232975.38929847803
05049,Fulton County,AR,12186,68886.9056411401,22768.291130392,18097.442374942922,109752.63914647502
05051,Garland County,AR,97119,523473.393772489,546449.856633446,290410.418476137,1360333.668882072
05053,Grant County,AR,18046,98689.9533028923,29114.4827234368,98448.75681687253,226253.19284320163
05055,Greene County,AR,43745,243717.664110182,124405.55165693,215722.16909638813,583845.3848635001
05057,Hempstead County,AR,22208,93326.82946080201,110948.374681466,136431.5043222987,340706.7084645667
05059,Hot Spring County,AR,33440,160658.451404609,66734.8657167763,208020.7434167072,435414.0605380925
05061,Howard County,AR,13487,61348.4473637877,51771.210670530294,257707.993620896,370827.651655214
05063,Independence County,AR,37030,191022.62709404298,106479.380642138,361632.13711789076,659134.1448540718
05065,Izard County,AR,13461,67762.8509245588,26000.119737695197,39972.00489321634,133734.97555547033
05067,Jackson County,AR,17495,75490.6631335617,61554.8640048,299574.39125637815,436619.91839473986
05069,Jefferson County,AR,72385,365502.20022229396,276334.617162782,473433.6744810393,1115270.4918661152
05071,Johnson County,AR,26025,135413.329727999,68414.41536623999,397484.01573814824,601311.7608323873
05073,Lafayette County,AR,7127,40192.08575130389,12807.596640138401,23217.350404050856,76217.03279549314
05075,Lawrence County,AR,16915,80774.8553507625,44142.9550301197,57436.62494924623,182354.43533012844
05077,Lee County,AR,9781,46330.0368886856,18448.39930494,29874.664822149494,94653.1010157751
05079,Lincoln County,AR,13935,57014.100529601594,19831.2148258309,37280.09281819659,114125.40817362908
05081,Little River County,AR,12616,70527.6822675342,29153.2895268002,104196.26160810786,203877.23340244225
05083,Logan County,AR,21935,112580.94468187,55896.7125910618,112459.99927203928,280937.65654497105
05085,Lonoke County,AR,71279,373369.16047131596,177628.13355984198,372894.23050958366,923891.5245407417
05087,Madison County,AR,15761,86860.6738634526,16195.0863152074,108132.31136776262,211188.0715464226
05089,Marion County,AR,16404,77893.69609349141,31581.5635493368,19400.07946469629,128875.3391075245
05091,Miller County,AR,43666,233209.095332116,125668.650497237,215877.2403279978,574754.9861573508
05093,Mississippi County,AR,44199,231926.17275022,155487.74185300898,1348631.6291905558,1736045.5437937847
05095,Monroe County,AR,7542,42156.8053086387,32961.2213167835,25915.971432704,101033.9980581262
05097,Montgomery County,AR,9100,47969.6187936155,14437.760663073599,15600.98279868408,78008.36225537317
05099,Nevada County,AR,8668,47497.7507131339,13486.8482860603,140880.11599920824,201864.71499840246
05101,Newton County,AR,7988,37370.0018698333,58859.2796225781,11388.431800902474,107617.71329331386
05103,Ouachita County,AR,24728,132190.900015055,73063.1380204811,79725.63706103584,284979.6750965719
05105,Perry County,AR,10246,52928.1751663188,10698.6467157647,24538.61223098345,88165.43411306695
05107,Phillips County,AR,19929,104360.172793495,68174.50002045961,62849.693347909655,235384.36616186428
05109,Pike County,AR,11017,60331.7992976062,28061.0591417886,31014.893775157103,119407.7522145519
05111,Poinsett County,AR,24131,127526.475212921,98464.70508343201,55614.94409936399,281606.124395717
05113,Polk County,AR,20290,98301.6545976848,70406.4060601284,102486.24356219432,271194.3042200075
05115,Pope County,AR,63107,300626.116205642,219422.261871642,375641.32481971773,895689.7028970018
05117,Prairie County,AR,8334,51761.2558000881,15032.2386154447,38846.236001810845,105639.73041734364
05119,Pulaski County,AR,391806,1858556.66250381,3311275.42650918,544464.7964167739,5714296.885429764
05121,Randolph County,AR,17584,89961.8143254958,38171.8912452036,44174.64162184988,172308.34719254926
05123,St. Francis County,AR,27023,121083.519840955,72563.2807995794,330392.86343930615,524039.6640798405
05125,Saline County,AR,115577,586193.5394111021,323696.605702085,161818.7998669385,1071708.9449801256
05127,Scott County,AR,10661,50668.455674889294,20353.9480150935,62134.506369661656,133156.91005964443
05129,Searcy County,AR,7938,36311.8414727657,16313.911430449201,24811.990568534893,77437.7434717498
05131,Sebastian County,AR,127351,623767.872646751,851187.139579966,1180383.1486554989,2655338.160882216
05133,Sevier County,AR,17193,79084.6941640851,41645.182647405105,57723.60620292623,178453.48301441644
05135,Sharp County,AR,17027,92841.9248843615,48030.0193960422,28123.13957195739,168995.08385236107
05137,Stone County,AR,12503,62473.756754873,28062.1005263571,18650.11178985462,109185.96907108472
05139,Union County,AR,40334,222132.14287096198,194344.805293827,2224697.631563461,2641174.57972825
05141,Van Buren County,AR,16892,89892.09425531789,33382.2024586528,38776.483242742885,162050.77995671358
05143,Washington County,AR,219930,901313.780006586,990944.358176897,432486.99720443046,2324745.1353879133
05145,White County,AR,78823,395354.43091739103,230502.70112447598,186712.08313194363,812569.2151738106
05147,Woodruff County,AR,6873,35074.3009709271,37840.1288378663,26678.901501115186,99593.3313099086
05149,Yell County,AR,21716,103552.67753619801,37292.048328402896,131723.2463636584,272567.9722282593
06001,Alameda County,CA,1605217,2849119.96091608,4495580.97826948,2142646.2487743297,9487347.187959889
06003,Alpine County,CA,1184,2397.90431063221,3582.36929243128,243.63445642386742,6223.908059487357
06005,Amador County,CA,36963,102738.72168807399,71240.15809875319,98113.63642717089,272092.5162139981
06007,Butte County,CA,223877,559301.369193107,488666.288434671,631018.0957142867,1678985.7533420646
06009,Calaveras County,CA,44787,122314.199854891,75545.0364607716,92302.45669600592,290161.6930116685
06011,Colusa County,CA,21361,49423.8997693372,31169.2298715682,76662.81604130295,157255.94568220834
06013,Contra Costa County,CA,1107925,2633614.5327280504,2462781.8563169,959797.3088829316,6056193.697927881
06015,Del Norte County,CA,27628,99454.3938223629,87800.6352122644,10144.704658022965,197399.73369265028
06017,El Dorado County,CA,183000,533806.5857182239,406674.026006535,263059.5694367695,1203540.1811615285
06019,Fresno County,CA,963160,2350781.94972796,2206816.34883365,1244892.1993405663,5802490.497902176
06021,Glenn County,CA,27976,67261.8863489908,43007.9921877085,194397.69102572993,304667.5695624292
06023,Humboldt County,CA,135182,275606.396728685,276092.10852991097,182342.9098448029,734041.415103399
06025,Imperial County,CA,178807,578179.407178415,570502.215948187,202031.65727476112,1350713.280401363
06027,Inyo County,CA,18326,56020.1002150559,54682.6719203845,80926.22290394087,191628.99503938126
06029,Kern County,CA,871337,1998148.1560082901,1971547.62558121,2040383.4975203902,6010079.279109891
06031,Kings County,CA,150261,340480.509479527,308221.32463258,1007577.4986073743,1656279.3327194813
06033,Lake County,CA,64076,166087.146338357,103400.021367835,63349.88178893752,332837.0494951295
06035,Lassen County,CA,31945,73246.62224791449,100170.920354946,21368.850300866343,194786.39290372684
06037,Los Angeles County,CA,10057155,20815748.044012003,35921615.8968315,10157974.02146698,66895337.96231048
06039,Madera County,CA,153366,354962.511442467,247721.055178245,299662.99919923954,902346.5658199515
06041,Marin County,CA,259358,630328.5176232919,810248.008292644,79667.05680226738,1520243.5827182035
06043,Mariposa County,CA,17645,47835.6878909862,35713.8699531842,10630.024925071444,94179.58276924184
06045,Mendocino County,CA,87409,208480.14402609802,207385.800136545,164244.51970682415,580110.4638694671
06047,Merced County,CA,265001,634036.18469731,450771.075029764,1732435.6442941406,2817242.9040212147
06049,Modoc County,CA,9033,35888.2360714917,35961.512592867,25446.26452132836,97296.01318568707
06051,Mono County,CA,14051,33878.9383526934,23200.0584352646,12986.794567754472,70065.79135571248
06053,Monterey County,CA,430201,696802.880622249,889439.970159565,199840.97237653926,1786083.823158353
06055,Napa County,CA,140823,321002.03576645703,521444.250318872,393174.5212525182,1235620.8073378473
06057,Nevada County,CA,98639,277987.242796345,233279.802155588,279516.4471037479,790783.4920556808
06059,Orange County,CA,3132211,6763271.81186153,9700359.42799148,4489462.109097153,20953093.348950163
06061,Placer County,CA,370571,1222198.42655996,1134316.9087274498,368437.7299873435,2724953.065274753
06063,Plumas County,CA,18754,58480.6008196927,42729.302065344105,66628.7362513519,167838.63913638872
06065,Riverside County,CA,2323892,6343012.15186475,11446763.821270399,1345934.0378155122,19135710.010950662
06067,Sacramento County,CA,1479300,4421931.80857211,3703213.4935173998,716991.575268967,8842136.877358476
06069,San Benito County,CA,58051,112140.6481239,96615.0894191491,120499.98120778365,329255.7187508327
06071,San Bernardino County,CA,2106754,4526518.55707187,6469079.0274339,2748418.5930286827,13744016.177534454
06073,San Diego County,CA,3253356,5828515.13963851,7064821.40050435,3206254.915988721,16099591.456131581
06075,San Francisco County,CA,850282,1326628.95237192,4236897.90755136,153770.86510461327,5717297.725027894
06077,San Joaquin County,CA,714860,1697511.46340799,1785037.88330882,844387.3793636452,4326936.726080455
06079,San Luis Obispo County,CA,278680,528631.3576879511,727612.661804142,278156.3330834361,1534400.3525755291
06081,San Mateo County,CA,754748,1452513.53403221,2251062.2015738203,231608.64778989175,3935184.3833959224
06083,Santa Barbara County,CA,439395,698779.1378829171,1174039.4585508,545225.4481526371,2418044.0445863544
06085,Santa Clara County,CA,1885056,3626897.7304193,5451993.695526729,3194806.1810758235,12273697.607021853
06087,Santa Cruz County,CA,270931,559378.9584742481,592861.424545722,222875.7523108214,1375116.1353307914
06089,Shasta County,CA,179228,634167.0343895269,472330.246320001,360309.4342519656,1466806.7149614934
06091,Sierra County,CA,2931,7977.0591236758,4050.8653646992702,122542.28817409012,134570.2126624652
06093,Siskiyou County,CA,43668,188520.896572935,132674.12193589399,240800.08367882602,561995.1021876549
06095,Solano County,CA,429596,939348.328850555,1411672.01559775,329603.63699370215,2680623.981442007
06097,Sonoma County,CA,497776,1049427.7635707099,1348599.5048838798,845036.8526699818,3243064.1211245717
06099,Stanislaus County,CA,530561,1539816.74710633,1733546.0006922,1276301.3459577744,4549664.093756304
06101,Sutter County,CA,95406,242164.80802661402,173144.932485028,154539.18431719733,569848.9248288394
06103,Tehama County,CA,63015,167642.039869008,88705.74277923851,294005.85004732956,550353.6326955761
06105,Trinity County,CA,13180,42311.48097921829,29119.393343431,22366.252570648252,93797.12689329755
06107,Tulare County,CA,455769,1099102.66079843,965514.01852931,1416290.9548950696,3480907.634222809
06109,Tuolumne County,CA,53864,147293.105506703,111323.666401005,47544.630403013965,306161.402310722
06111,Ventura County,CA,843110,1756131.9587425399,1926499.60472245,1244878.865686829,4927510.429151819
06113,Yolo County,CA,209671,440439.473353411,497702.692392628,204769.49364351388,1142911.659389553
06115,Yuba County,CA,73897,189581.30748782502,112445.79937029601,60300.9600286237,362328.0668867447
08001,Adams County,CO,479977,1340094.76286816,1829129.0063475398,509767.1253851265,3678990.8946008263
08003,Alamosa County,CO,16353,55105.0844704415,77844.0416047116,16289.546664889624,149238.6727400427
08005,Arapahoe County,CO,617668,1894408.28234475,2343804.38482945,1257255.5816141914,5495468.248788391
08007,Archuleta County,CO,12355,43977.6389384244,33068.5479265952,22675.05242595883,99721.23929097844
08009,Baca County,CO,3648,12830.1219565726,28744.6453121704,61885.31936913301,103460.08663787601
08011,Bent County,CO,5816,13698.4114786775,8894.3632948831,13059.50777105195,35652.28254461255
08013,Boulder County,CO,313961,918667.521033739,1456407.58826561,530255.5414713715,2905330.65077072
08014,Broomfield County,CO,62449,197496.81158086198,332871.485310172,120024.34424253766,650392.6411335716
08015,Chaffee County,CO,18507,68659.829181718,49928.1002916523,21009.86555630247,139597.79502967276
08017,Cheyenne County,CO,2071,7278.04823250488,17773.3442237329,38343.2774409339,63394.66989717168
08019,Clear Creek County,CO,9238,38305.676268139105,40461.7672925718,119606.472219227,198373.9157799379
08021,Conejos County,CO,8213,26528.479314066,10555.2677430248,19970.900201948967,57054.647259039775
08023,Costilla County,CO,3590,13200.7103811977,4681.512320285679,8326.935152570743,26209.15785405412
08025,Crowley County,CO,5537,11406.9268128535,6463.15265232969,8879.93437265706,26750.013837840248
08027,Custer County,CO,4375,17401.8893153706,7715.63982180321,15220.160412390855,40337.68954956467
08029,Delta County,CO,30221,106590.472360734,45096.174244521295,116440.10517445595,268126.7517797112
08031,Denver County,CO,663303,1877509.22760905,3873848.89706652,2158682.550555835,7910040.675231405
08033,Dolores County,CO,1789,5631.91087322023,7340.73647327039,27682.95781963439,40655.60516612501
08035,Douglas County,CO,314238,1126010.37428192,1030054.69000699,498048.86900399136,2654113.933292901
08037,Eagle County,CO,52894,152787.72222541698,249530.699918305,78448.29483396445,480766.7169776864
08039,Elbert County,CO,24225,99703.7790289313,43361.697615112294,69302.65526417778,212368.13190822134
08041,El Paso County,CO,665171,2077167.48980061,1390005.49667893,679818.2402214078,4146991.226700948
08043,Fremont County,CO,46835,118624.737031502,140602.116055345,163605.7422803981,422832.5953672451
08045,Garfield County,CO,57495,163998.59909040702,176532.259081874,108700.46530240205,449231.3234746831
08047,Gilpin County,CO,5708,22168.8934588021,46846.1708405324,2030.324549164545,71045.38884849906
08049,Grand County,CO,14490,51977.9410347808,72672.8878002589,78337.73377960746,202988.56261464715
08051,Gunnison County,CO,15889,51474.090762673,75327.00677837759,72920.38425255026,199721.48179360083
08053,Hinsdale County,CO,856,3705.61548234862,3724.44498109348,571.7502400547501,8001.81070349685
08055,Huerfano County,CO,6521,23471.729982209,18365.1410532185,22012.087604107022,63848.95863953452
08057,Jackson County,CO,1306,5755.020119041999,6840.44005812047,12948.40155700717,25543.861734169637
08059,Jefferson County,CO,558810,1787062.53947597,1851114.74928269,2026327.8455697699,5664505.13432843
08061,Kiowa County,CO,1465,4737.24353059117,4675.31099244297,37593.7851524646,47006.33967549875
08063,Kit Carson County,CO,8174,34134.1533535436,63605.190716209,65317.01446912747,163056.35853888007
08065,Lake County,CO,7401,26655.1639434946,25003.748048480298,5682.9637682332705,57341.87576020817
08067,La Plata County,CO,53994,171218.803478052,239691.595376869,154772.79818672777,565683.1970416488
08069,Larimer County,CO,325228,978911.634507461,1251606.04001579,532939.5177418679,2763457.192265119
08071,Las Animas County,CO,14322,50163.652599564404,47077.1025759181,93118.02493949242,190358.78011497494
08073,Lincoln County,CO,5515,15346.8986015628,25272.6086238344,37558.020501438805,78177.52772683601
08075,Logan County,CO,21862,83675.32177450339,54395.6662534593,111655.0002946203,249725.98832258297
08077,Mesa County,CO,148166,469532.869033242,421884.188254326,386654.5658573577,1278071.6231449256
08079,Mineral County,CO,793,3978.59629359332,3134.56296967783,74963.82860184115,82076.9878651123
08081,Moffat County,CO,13034,47033.6198820617,41355.8182253663,59260.384736558095,147649.8228439861
08083,Montezuma County,CO,26006,83976.986503442,166852.396759141,144682.67102263193,395512.0542852149
08085,Montrose County,CO,40866,148991.81292251,90337.2005013883,137379.15438886257,376708.1678127609
08087,Morgan County,CO,28288,119183.724326771,193197.710895106,178622.3055371764,491003.7407590534
08089,Otero County,CO,18440,63592.5458701971,108044.13470126501,79437.92601019252,251074.60658165463
08091,Ouray County,CO,4651,20096.0239241215,12609.8958542082,60485.936978994185,93191.85675732388
08093,Park County,CO,16440,71049.7491537035,37940.8159213577,12971.1322819439,121961.69735700509
08095,Phillips County,CO,4347,18779.7850340156,9901.01787241355,56455.313452272436,85136.11635870158
08097,Pitkin County,CO,17543,61841.5705040778,160750.87052338,77591.88924062523,300184.330268083
08099,Prowers County,CO,12121,41194.7215347431,40499.151062124605,38862.76619708567,120556.63879395337
08101,Pueblo County,CO,162158,477923.828081826,751272.6643749321,641183.9650904236,1870380.4575471815
08103,Rio Blanco County,CO,6658,18241.401963615,20526.4981498916,95737.46380557417,134505.36391908076
08105,Rio Grande County,CO,11623,42266.8192878871,47222.26496972219,23373.75624518336,112862.84050279265
08107,Routt County,CO,23980,95953.3713924724,147792.780343653,73114.46527120729,316860.6170073327
08109,Saguache County,CO,6255,23066.9006877121,7185.45601386015,21218.481753916076,51470.83845548832
08111,San Juan County,CO,552,2309.84619489669,6786.02221865089,54303.30698743092,63399.1754009785
08113,San Miguel County,CO,7767,31225.8182038103,40795.269000660504,11987.680658832274,84008.76786330309
08115,Sedgwick County,CO,2367,10852.5136694667,6286.4548229629,27074.50474728096,44213.47323971056
08117,Summit County,CO,29269,81760.8470916308,178668.310049206,3124.125623600877,263553.28276443767
08119,Teller County,CO,23472,95572.1423314268,81481.7779576639,74539.16420380955,251593.08449290026
08121,Washington County,CO,4814,22450.1733845466,15135.976353538099,72893.40725138514,110479.55698946984
08123,Weld County,CO,278065,816769.114798206,659390.114802804,1327702.4948584721,2803861.7244594824
08125,Yuma County,CO,10150,35662.8863174121,65243.9742580503,112482.3163490041,213389.1769244665
09001,Fairfield County,CT,941618,3184500.96611103,3506341.76873706,753539.5920470953,7444382.326895185
09003,Hartford County,CT,895699,2751343.7981369803,3790334.48116939,648502.5556404038,7190180.834946775
09005,Litchfield County,CT,185141,673719.559541124,588471.734623198,175167.5309144138,1437358.8250787358
09007,Middlesex County,CT,164438,579032.4123247891,517733.46958827606,304551.5058524649,1401317.38776553
09009,New Haven County,CT,860874,2676603.660811,3048762.28110336,1014412.1944662872,6739778.136380647
09011,New London County,CT,272033,888522.51044856,888555.817373973,125448.36488885368,1902526.6927113866
09013,Tolland County,CT,151689,465247.067974602,231427.184931378,48083.09081188856,744757.3437178686
09015,Windham County,CT,117078,381367.008000437,253191.986773014,121278.4122117108,755837.4069851618
10001,Kent County,DE,171474,707662.5024786,709660.8343193261,291186.36442302156,1708509.7012209478
10003,New Castle County,DE,551997,2207468.98231994,3908848.5740746697,1022636.5049344775,7138954.061329087
10005,Sussex County,DE,211224,1015252.13249538,705126.103228349,784758.3223301934,2505136.5580539224
11001,District of Columbia,DC,659009,2668055.3687799503,8503735.644599989,76982.14390875585,11248773.157288695
12001,Alachua County,FL,256581,1299951.69697129,1105370.9958595901,133330.99155519455,2538653.6843860745
12003,Baker County,FL,27312,138989.392119676,49420.8946563636,14511.79040743341,202922.07718347298
12005,Bay County,FL,178361,915176.1171742249,1050704.08024829,92991.19937152878,2058871.3967940437
12007,Bradford County,FL,26919,142136.301282217,58426.391565235506,54906.95065680015,255469.64350425266
12009,Brevard County,FL,560683,2956269.15013511,2663001.35947188,379247.0872463921,5998517.596853382
12011,Broward County,FL,1863780,9562805.58722004,10050337.1171134,753221.8886863012,20366364.59301974
12013,Calhoun County,FL,14550,67837.4247133662,42512.7695843494,4876.9847238710545,115227.17902158665
12015,Charlotte County,FL,169642,939355.5725484231,733040.942806605,12745.76432588923,1685142.2796809175
12017,Citrus County,FL,140453,773544.353464805,412563.123764026,19767.666679193066,1205875.143908024
12019,Clay County,FL,200346,1014625.71130039,393611.47330788395,64803.54206898022,1473040.726677254
12021,Collier County,FL,348236,1695427.01795736,1835670.1461076,165584.40404000552,3696681.5681049656
12023,Columbia County,FL,68198,369605.963231729,236200.40279119,43098.332841317424,648904.6988642364
