geoid,state,county_name,municipality_name,covered_any_year,covered_2period_FY17_FY24,covered_n_years,covered_balanced9,covered_gf_any_year,covered_gf_2period_FY17_FY24,covered_gf_n_years,fiscal_year_max
31047,NE,,"Dawson County, Nebraska",True,False,3,False,True,False,3,2024
31053,NE,Dodge County,"Dodge County, Nebraska",True,False,5,False,True,False,5,2024
31055,NE,Douglas County,"Douglas County, Nebraska",True,True,10,True,True,True,10,2025
31067,NE,GAGE,GAGE COUNTY,True,False,2,False,True,False,2,2024
31079,NE,Hall County,Hall County,True,False,2,False,True,False,2,2024
31105,NE,Kimball County,"Kimball County, Nebraska",True,False,5,False,True,False,5,2024
31109,KS,Lancaster County,"Lancaster County, Nebraska",True,False,8,False,True,False,8,2024
31111,NE,,"Lincoln County, Nebraska",True,False,4,False,True,False,4,2024
31119,NE,Madison County,"Madison County, Nebraska",True,False,3,False,True,False,3,2024
31131,NE,,"OTOE COUNTY, NE",True,False,4,False,True,False,4,2025
31139,NE,PIERCE,Pierce County,True,False,2,False,True,False,2,2024
31141,NE,Platte County,"Platte County, Nebraska",True,False,5,False,True,False,5,2024
31153,NE,Sarpy County,"Sarpy County, Nebraska",True,True,8,False,True,True,7,2024
31157,NE,Scotts Bluff County,Scotts Bluff County,True,False,1,False,True,False,1,2024
31159,NE,SEWARD,Seward County,True,False,5,False,True,False,5,2024
31177,NE,Washington County,Washington County,True,False,2,False,True,False,2,2024
31179,NE,,ADAMS COUNTY,True,False,4,False,True,False,4,2025
31181,NE,,Antelope County,True,False,5,False,True,False,5,2025
31183,NE,,"Cherry County, Nebraska",True,False,3,False,True,False,3,2025
31185,NE,,Holt County,True,False,6,False,True,False,6,2024
32001,NV,Churchill County,Churchill County,True,True,9,True,True,True,9,2024
32003,NV,Clark County,"CLARK COUNTY, NEVADA",True,True,9,True,True,True,9,2024
32005,NV,Douglas County,"Douglas County, Nevada",True,True,9,True,True,True,9,2024
32007,NV,Elko County,"ELKO COUNTY, NEVADA",True,True,9,True,True,True,9,2024
32009,NV,,"Esmeralda County, Nevada",True,False,6,False,True,False,6,2023
32011,NV,,"Eureka County, Nevada",True,False,2,False,True,False,2,2024
32013,NV,Humboldt County,HUMBOLDT COUNTY,True,True,10,True,True,True,10,2025
32015,NV,Lander County,"Lander County, Nevada",True,True,5,False,True,True,4,2024
32017,NV,,Lincoln County Nevada,True,True,7,False,True,True,5,2024
32019,NV,Lyon County,LYON COUNTY,True,True,10,True,True,True,10,2025
32021,NV,,"Mineral County, Nevada",True,True,9,True,True,True,9,2024
32023,NV,Nye County,"Nye County, Nevada",True,True,8,False,True,True,6,2024
32027,NV,Pershing County,"Pershing County, Nevada",True,True,9,True,True,True,9,2024
32029,NV,,Storey County,True,True,7,False,True,False,6,2024
32031,NV,Washoe County,Washoe County,True,True,9,True,True,True,9,2024
32033,NV,White Pine County,"White Pine County, Nevada",True,False,7,False,True,False,7,2024
33001,NH,Belknap County,"County of Belknap, New Hampshire",True,False,3,False,True,False,3,2022
33003,NH,Carroll County,"County of Carroll, New Hampshire",True,False,5,False,True,False,5,2024
33005,NH,Cheshire County,"County of Cheshire, New Hampshire",True,True,10,True,True,True,10,2026
33007,NH,Coos County,"County of Coos, New Hampshire",True,False,5,False,True,False,5,2024
33009,NH,,"County of Grafton, New Hampshire",True,False,8,False,True,False,8,2024
33011,NH,Hillsborough County,Hillsborough County,True,True,5,False,True,True,5,2024
33013,NH,Merrimack County,COUNTY OF MERRIMACK,True,False,7,False,True,False,6,2025
33015,NH,,County of Rockingham. New Hampshire,True,False,3,False,True,False,3,2022
33017,NH,Strafford County,"County of Strafford, New Hampshire",True,True,8,False,True,True,8,2024
33019,NH,Sullivan County,Sullivan County,True,False,6,False,True,False,6,2024
35001,NM,,State of New Mexico County of Bernalillo,True,True,9,True,True,True,9,2025
35003,NM,Catron County,Catron County,True,True,10,True,True,True,10,2025
35005,NM,Chaves County,Chaves County,True,True,10,True,True,True,10,2025
35006,NM,Cibola County,Cibola County,True,True,10,True,True,True,10,2025
35007,NM,Colfax County,Colfax County,True,True,9,True,True,True,9,2024
35009,NM,Curry County,CURRY COUNTY,True,True,9,True,True,True,9,2025
35011,NM,,"De Baca County, New Mexico",True,True,10,True,True,True,10,2025
35013,NM,Doña Ana County,Dona Ana County,True,True,9,True,True,True,9,2024
35017,NM,Grant County,Grant County,True,True,10,True,True,True,9,2025
35019,NM,Guadalupe County,Guadalupe County,True,False,8,False,True,False,8,2025
35021,NM,,"Harding County, New Mexico",True,True,10,True,True,True,10,2025
35023,NM,,County of Hidalgo,True,False,6,False,True,False,6,2023
35025,NM,Lea County,LEA COUNTY,True,True,10,True,True,True,10,2025
35027,NM,Lincoln County,Lincoln County,True,True,10,True,True,True,10,2025
35029,NM,Luna County,LUNA COUNTY,True,True,10,True,True,True,10,2025
35031,NM,McKinley County,McKinley County,True,True,10,True,True,True,10,2025
35033,NM,,"Mora County, New Mexico",True,False,8,False,True,False,8,2023
35035,NM,Otero County,Otero County,True,True,10,True,True,True,10,2025
35037,NM,Quay County,"Quay County, New Mexico",True,True,10,True,True,True,10,2025
35039,NM,Rio Arriba County,Rio Arriba County,True,True,10,True,True,True,10,2025
35041,NM,Roosevelt County,ROOSEVELT COUNTY,True,True,9,True,True,True,9,2024
35043,NM,,Sandoval County,True,True,10,True,True,True,10,2025
35045,NM,San Juan County,SAN JUAN COUNTY,True,True,10,True,True,True,10,2025
35047,NM,San Miguel County,State of New Mexico San Miguel County,True,False,8,False,True,False,8,2023
35049,NM,Santa Fe County,Santa Fe County,True,True,10,True,True,True,10,2025
35051,NM,Sierra County,SIERRA COUNTY,True,True,10,True,True,True,10,2025
35053,NM,,Socorro County,True,True,9,True,True,True,9,2024
35055,NM,Taos County,TAOS COUNTY,True,True,10,True,True,True,10,2025
35057,NM,Torrance County,Torrance County,True,True,10,True,True,True,10,2025
35059,NM,,"Union County, New Mexico",True,True,10,True,True,True,10,2025
35061,NM,Valencia County,VALENCIA COUNTY,True,True,10,True,True,True,10,2025
36001,NY,Albany County,COUNTY OF ALBANY,True,True,9,True,True,False,8,2024
36003,NY,Allegany County,"County of Allegany, State of New York",True,False,7,False,True,False,7,2024
36007,NY,Broome County,"County of Broome, New York",True,True,9,True,True,True,9,2024
36009,NY,Cattaraugus County,"CATTARAUGUS COUNTY, NEW YORK",True,True,9,True,True,True,9,2024
36011,NY,Cayuga County,"COUNTY OF CAYUGA, NEW YORK",True,True,9,True,True,True,9,2024
36013,NY,Chautauqua County,"CHAUTAUQUA COUNTY, NEW YORK",True,True,10,True,True,True,10,2025
36017,NY,Chenango County,County of Chenango,True,True,9,True,True,True,9,2024
36019,NY,Clinton County,"COUNTY OF CLINTON, NEW YORK",True,True,7,False,True,True,7,2024
36021,NY,Columbia County,"COUNTY OF COLUMBIA, NEW YORK",True,True,8,False,True,True,8,2024
36023,NY,Cortland County,COUNTY OF CORTLAND,True,True,9,True,True,True,9,2024
36025,NY,Delaware County,"COUNTY OF DELAWARE, NEW YORK",True,True,9,True,True,True,9,2024
36027,NY,Dutchess County,DUTCHESS COUNTY,True,True,9,True,True,True,9,2024
36029,NY,Erie County,"County of Erie, New York",True,True,9,True,True,True,9,2024
36031,NY,Essex County,"County of Essex, New York",True,True,9,True,True,True,9,2024
36033,NY,Franklin County,County of Franklin,True,True,9,True,True,True,9,2024
36035,NY,,County of Fulton New York,True,True,8,False,True,True,8,2024
36037,NY,Genesee County,"County of Genesee, New York",True,True,9,True,True,True,9,2024
36039,NY,Greene County,COUNTY OF GREENE,True,True,9,True,True,True,9,2024
36041,NY,,"COUNTY OF HAMILTON, NEW YORK",True,False,6,False,True,False,6,2024
36045,NY,Jefferson County,County of Jefferson,True,True,9,True,True,True,9,2024
36049,NY,Lewis County,"COUNTY OF LEWIS, NEW YORK",True,True,8,False,True,True,7,2024
36051,NY,Livingston County,"County of Livingston, New York",True,False,6,False,True,False,6,2024
36053,NY,,"COUNTY OF MADISON, NEW YORK",True,True,8,False,True,True,8,2024
36055,NY,Monroe County,"COUNTY OF MONROE, NEW YORK",True,True,8,False,True,True,8,2024
36057,NY,Montgomery County,County of Montgomery,True,False,6,False,True,False,6,2023
36059,NY,Nassau County,"COUNTY OF NASSAU, NEW YORK",True,True,8,False,True,True,8,2024
36063,NY,Niagara County,"COUNTY OF NIAGARA, NEW YORK",True,True,9,True,True,True,9,2024
36065,NY,Oneida County,"Oneida County, New York",True,True,9,True,True,True,9,2024
36067,NY,Onondaga County,"COUNTY OF ONONDAGA, NEW YORK",True,False,5,False,True,False,5,2023
36069,NY,Ontario County,COUNTY OF ONTARIO,True,True,10,True,True,False,9,2025
36071,NY,Orange County,COUNTY OF ORANGE,True,True,9,True,True,True,9,2024
36073,NY,Orleans County,"County of Orleans, State of New York",True,False,1,False,True,False,1,2020
36075,NY,Oswego County,"County of Oswego, NY",True,True,9,True,True,True,9,2024
36077,NY,,County of Otsego,True,True,9,True,True,True,9,2024
36079,NY,Putnam County,COUNTY OF PUTNAM,True,True,9,True,True,True,9,2024
36083,NY,Rensselaer County,"COUNTY OF RENSSELAER, NEW YORK",True,True,9,True,True,True,9,2024
36087,NY,Rockland County,COUNTY OF ROCKLAND,True,True,9,True,True,True,9,2024
36089,NY,St. Lawrence County,ST. LAWRENCE COUNTY,True,True,9,True,True,True,9,2024
36091,NY,Saratoga County,COUNTY OF SARATOGA,True,True,8,False,True,True,8,2024
36095,NY,,County of Schoharie,True,True,9,True,True,True,9,2024
36097,NY,Schuyler County,County of Schuyler,True,True,9,True,True,True,9,2024
36099,NY,Seneca County,"County of Seneca, New York",True,True,9,True,True,True,9,2024
36103,NY,,"SUFFOLK COUNTY, NEW YORK",True,True,9,True,True,True,9,2024
36105,NY,Sullivan County,"COUNTY OF SULLIVAN, NEW YORK",True,True,9,True,True,True,9,2024
36107,NY,Tioga County,County of Tioga,True,True,9,True,True,True,9,2024
36109,NY,Tompkins County,County of Tompkins,True,True,9,True,True,True,9,2024
36111,NY,Ulster County,COUNTY OF ULSTER,True,True,9,True,True,True,9,2024
36113,NY,,COUNTY OF WARREN,True,True,9,True,True,True,9,2024
36115,NY,Washington County,"COUNTY OF WASHINGTON, NEW YORK",True,True,9,True,True,True,9,2024
36117,NY,Wayne County,"County of Wayne, New York",True,True,9,True,True,True,9,2024
36119,NY,Westchester County,County of Westchester,True,True,9,True,True,True,9,2024
36121,NY,Wyoming County,Wyoming County,True,True,9,True,True,True,9,2024
36123,NY,Yates County,County of Yates,True,True,10,True,True,True,10,2025
37001,NC,Alamance County,Alamance County,True,True,10,True,True,True,10,2025
37003,NC,Alexander County,"Alexander County, North Carolina",True,True,10,True,True,True,10,2025
37005,NC,Alleghany County,"Alleghany County, North Carolina",True,True,10,True,True,True,10,2025
37007,NC,Anson County,Anson County,True,True,9,True,True,True,9,2025
37009,NC,Ashe County,COUNTY OF ASHE,True,False,2,False,True,False,2,2025
37011,NC,Avery County,"Avery County, North Carolina",True,True,10,True,True,True,10,2025
37013,NC,Beaufort County,Beaufort County,True,True,10,True,True,True,10,2025
37015,SC,Bertie County,Bertie County,True,False,8,False,True,False,8,2024
37017,NC,Bladen County,Bladen County,True,True,10,True,True,True,10,2025
37019,NC,,Brunswick County,True,True,10,True,True,False,9,2025
37021,NC,Buncombe County,"Buncombe County, NC",True,True,10,True,True,True,10,2025
37023,NC,Burke County,Burke County,True,True,9,True,True,True,9,2024
37025,NC,Cabarrus County,Cabarrus County,True,True,7,False,True,True,7,2025
37027,NC,Caldwell County,"Caldwell County, North Carolina",True,True,10,True,True,True,10,2025
37029,NC,Camden County,Camden County,True,True,8,False,True,True,8,2025
37031,NC,Carteret County,"Carteret County, North Carolina",True,True,10,True,True,True,10,2025
37033,NC,,CASWELL COUNTY,True,True,9,True,True,True,9,2024
37035,NC,Catawba County,Catawba County,True,True,10,True,True,True,10,2025
37037,NC,Chatham County,"Chatham County, North Carolina",True,True,7,False,True,True,6,2024
37039,NC,Cherokee County,Cherokee County,True,True,9,True,True,True,9,2024
37041,NC,Chowan County,Chowan County,True,True,10,True,True,True,10,2025
37043,NC,Clay County,Clay County,True,True,10,True,True,True,10,2025
37045,NC,Cleveland County,CLEVELAND COUNTY,True,True,10,True,True,True,10,2025
37047,NC,Columbus County,County of Columbus,True,True,9,True,True,True,9,2024
37049,NC,Craven County,CRAVEN COUNTY,True,True,10,True,True,True,10,2025
37051,NC,Cumberland County,County of Cumberland,True,True,10,True,True,True,10,2025
37053,NC,Currituck County,Currituck County,True,True,10,True,True,True,10,2025
37055,NC,Dare County,"Dare County, Nc",True,False,7,False,True,False,7,2024
37057,NC,Davidson County,Davidson County,True,True,10,True,True,True,10,2025
37059,NC,Davie County,"DAVIE COUNTY, NORTH CAROLINA",True,True,10,True,True,True,10,2025
37061,NC,,Duplin County,True,False,8,False,True,False,8,2024
37063,NC,Durham County,DURHAM COUNTY,True,True,10,True,True,True,10,2025
37065,NC,Edgecombe County,EDGECOMBE COUNTY,True,True,10,True,True,True,10,2025
37067,NC,FORSYTH,"FORSYTH COUNTY, NORTH CAROLINA",True,True,8,False,True,True,8,2024
37069,NC,Franklin County,"FRANKLIN COUNTY, NORTH CAROLINA",True,True,10,True,True,True,10,2025
37071,NC,Gaston County,Gaston County,True,True,9,True,True,True,9,2024
37073,NC,Gates County,"GATES COUNTY, NORTH CAROLINA",True,True,10,True,True,True,10,2025
37075,NC,Graham County,Graham County,True,True,9,True,True,True,9,2024
37077,NC,Granville County,GRANVILLE COUNTY,True,False,7,False,True,False,7,2025
37079,NC,Greene County,County of Greene,True,True,10,True,True,True,10,2025
37081,NC,,Guilford County,True,True,10,True,True,True,10,2025
37083,NC,Halifax County,"Halifax County, North Carolina",True,True,10,True,True,True,10,2025
37085,NC,Harnett County,Harnett County,True,True,10,True,True,True,10,2025
37087,NC,Haywood County,Haywood County,True,True,9,True,True,True,9,2025
37089,NC,Henderson County,Henderson County Board of Public Education,True,True,10,True,True,True,10,2025
37091,NC,,HERTFORD COUNTY,True,True,9,True,True,True,9,2025
37093,NC,Hoke County,"HOKE COUNTY, NORTH CAROLINA",True,True,9,True,True,True,9,2024
37095,NC,,HYDE COUNTY,True,True,10,True,True,True,10,2025
37097,NC,Iredell County,"Iredell County, North Carolina",True,True,9,True,True,True,9,2025
37099,NC,Jackson County,Jackson County,True,True,9,True,True,True,8,2025
37101,NC,,JOHNSTON COUNTY,True,True,10,True,True,True,10,2025
37103,NC,Jones County,Jones County,True,True,10,True,True,True,10,2025
37105,NC,Lee County,Lee County,True,True,10,True,True,True,10,2025
37107,NC,Lenoir County,Lenoir County,True,False,9,True,True,False,9,2025
37109,NC,Lincoln County,Lincoln County,True,True,10,True,True,True,10,2025
37111,NC,McDowell County,MCDOWELL COUNTY,True,True,10,True,True,True,10,2025
37113,NC,Macon County,Macon County,True,True,10,True,True,True,10,2025
37115,NC,Madison County,"MADISON COUNTY, NORTH CAROLINA",True,True,8,False,True,True,8,2024
37117,NC,Martin County,Martin County,True,True,9,True,True,True,9,2024
37119,NC,Mecklenburg County,Mecklenburg County,True,True,10,True,True,True,10,2025
37121,NC,Mitchell County,Mitchell County,True,True,10,True,True,True,10,2025
37123,NC,Montgomery County,"Montgomery County, North Carolina",True,True,9,True,True,True,9,2024
37125,NC,Moore County,"Moore County, North Carolina",True,True,10,True,True,True,10,2025
37127,NC,Nash County,Nash County,True,True,9,True,True,True,9,2024
37129,NC,New Hanover County,New Hanover County,True,False,9,True,True,False,9,2025
37131,NC,Northampton County,NORTHAMPTON COUNTY,True,True,10,True,True,True,10,2025
37133,NC,Onslow County,"Onslow County, North Carolina",True,True,10,True,True,True,10,2025
37135,NC,Orange County,"Orange County, North Carolina",True,True,8,False,True,False,6,2024
37137,NC,Pamlico County,Pamlico County,True,True,10,True,True,True,10,2025
37139,NC,,Pasquotank County,True,True,8,False,True,True,8,2025
37141,NC,Pender County,"PENDER COUNTY, NORTH CAROLINA",True,True,9,True,True,True,9,2024
37143,NC,Perquimans County,Perquimans County,True,True,10,True,True,True,10,2025
37145,NC,,Person County,True,True,10,True,True,True,10,2025
37147,NC,Pitt County,"Pitt County,north Carolina",True,True,10,True,True,True,10,2025
37149,NC,,"Polk County, North Carolina",True,True,10,True,True,True,10,2025
37151,NC,Randolph County,"Randolph County, North Carolina",True,True,8,False,True,True,8,2024
37153,NC,,RICHMOND COUNTY,True,True,8,False,True,True,8,2025
37155,NC,ROBESON,ROBESON COUNTY,True,False,2,False,True,False,2,2025
37157,NC,Rockingham County,Rockingham County,True,True,8,False,True,True,8,2024
37159,NC,ROWAN,"Rowan County, North Carolina",True,False,3,False,True,False,3,2025
37161,NC,Rutherford County,RUTHERFORD COUNTY,True,True,9,True,True,True,9,2025
37163,NC,Sampson County,COUNTY OF SAMPSON,True,True,10,True,True,True,10,2025
37165,NC,Scotland County,SCOTLAND COUNTY,True,True,9,True,True,True,9,2024
37167,NC,,Stanly County,True,True,9,True,True,True,9,2024
37169,NC,Stokes County,Stokes County,True,True,10,True,True,True,10,2025
37171,NC,Surry County,SURRY COUNTY,True,True,9,True,True,True,9,2025
37173,NC,,County of Swain,True,True,9,True,True,True,9,2024
37175,NC,Transylvania County,Transylvania County,True,True,9,True,True,True,9,2024
37177,NC,,"TYRRELL COUNTY, NORTH CAROLINA",True,True,10,True,True,True,10,2025
37179,NC,,Union County,True,True,9,True,True,True,9,2024
37181,NC,Vance County,Vance County,True,True,10,True,True,True,10,2025
37183,NC,Wake County,"Wake County, North Carolina",True,True,10,True,True,True,10,2025
37185,NC,Warren County,"WARREN COUNTY, NORTH CAROLINA",True,True,9,True,True,True,9,2024
37187,NC,Washington County,Washington County,True,True,10,True,True,True,10,2025
37189,NC,Caldwell County,Watauga County,True,True,10,True,True,True,10,2025
37191,NC,Wayne County,"County of Wayne, North Carolina",True,True,10,True,True,True,10,2025
37193,NC,Wilkes County,"Wilkes County, North Carolina",True,True,10,True,True,True,10,2025
37195,NC,Wilson County,Wilson County,True,True,10,True,True,True,10,2025
37197,NC,Yadkin County,Yadkin County,True,True,10,True,True,True,10,2025
37199,NC,Yancey County,YANCEY COUNTY,True,True,9,True,True,True,9,2025
38001,ND,,Adams County,True,False,3,False,True,False,3,2024
38007,ND,,Billings County,True,False,8,False,True,False,8,2023
38009,ND,,Bottineau County,True,False,3,False,True,False,3,2022
38011,ND,Bowman County,Bowman County,True,False,5,False,True,False,5,2024
38015,ND,Burleigh County,Burleigh County,True,True,7,False,True,True,7,2024
38017,ND,Cass County,Cass County,True,False,6,False,True,False,6,2024
38019,ND,Cavalier County,Cavalier County,True,False,3,False,True,False,3,2023
38021,ND,Dickey County,Dickey County,True,False,2,False,True,False,2,2023
38025,ND,Dunn County,DUNN COUNTY,True,False,7,False,True,False,5,2024
38029,ND,Emmons County,Emmons County,True,False,1,False,False,False,0,2020
38033,ND,,Golden Valley County,True,True,9,True,True,True,9,2024
38035,ND,Grand Forks County,GRAND FORKS COUNTY,True,False,3,False,True,False,3,2024
38053,ND,McKenzie County,Mckenzie County,True,False,7,False,True,False,7,2023
38057,ND,Mercer County,Mercer County,True,False,2,False,True,False,2,2020
38059,ND,Morton County,Morton County,True,False,4,False,True,False,4,2024
38061,ND,Mountrail County,Mountrail County,True,False,4,False,True,False,4,2023
38067,ND,LaMoure County,LaMoure County,True,False,5,False,True,False,5,2024
38073,ND,Ransom County,Ransom County,True,False,1,False,True,False,1,2020
38077,ND,Richland County,Richland County,True,True,5,False,True,True,5,2024
38079,ND,Rolette County,Rolette County,True,False,2,False,True,False,2,2022
38081,ND,Sargent County,Sargent County,True,False,1,False,True,False,1,2020
38087,ND,,Slope County,True,False,8,False,True,False,8,2023
38089,ND,Stark County,Stark County,True,False,4,False,True,False,4,2022
38091,ND,,Steele County,True,False,2,False,True,False,2,2024
38093,ND,,Stutsman County,True,False,6,False,True,False,6,2024
38097,ND,Traill County,Traill County,True,False,4,False,True,False,4,2024
38099,ND,Walsh County,Walsh County,True,False,2,False,True,False,2,2021
38101,ND,Ward County,Ward County,True,False,5,False,True,False,5,2024
38105,ND,Williams County,Williams County,True,False,5,False,True,False,5,2023
39005,OH,Ashland County,Ashland County,True,True,9,True,True,True,9,2024
39007,OH,Ashtabula County,Ashtabula County,True,False,8,False,True,False,8,2023
39009,OH,Athens County,ATHENS COUNTY,True,True,9,True,True,True,9,2024
39011,OH,Auglaize County,Auglaize County,True,True,8,False,True,True,8,2024
39015,OH,BROWN,BROWN COUNTY,True,False,7,False,True,False,7,2024
39017,OH,,"BUTLER COUNTY, OHIO TRANSPORTATION IMPROVEMENT DISTRICT",True,False,2,False,True,False,2,2024
39019,OH,,Carroll County,True,True,9,True,True,True,9,2024
39021,OH,,"Champaign County, Ohio",True,False,4,False,True,False,4,2023
39025,OH,Clermont County,CLERMONT COUNTY,True,True,9,True,True,True,9,2024
39029,OH,Columbiana County,Columbiana County,True,True,9,True,True,True,9,2024
39031,OH,,Coshocton County,True,True,8,False,True,True,8,2024
39033,OH,,Crawford County,True,True,9,True,True,True,9,2024
39035,OH,Cuyahoga County,Cuyahoga County,True,False,4,False,True,False,4,2023
39039,WV,Kanawha County,KANAWHA COUNTY COMMISSION,True,True,9,True,True,True,9,2024
39041,OH,Delaware County,Delaware County,True,True,10,True,True,True,10,2025
39043,OH,Erie County,Erie County,True,True,9,True,True,True,9,2024
39051,OH,,"Fulton County, Ohio",True,False,6,False,True,False,6,2024
39053,OH,Gallia County,Gallia County,True,True,9,True,True,True,9,2024
39055,OH,Geauga County,Geauga County,True,False,8,False,True,False,8,2023
39059,OH,,Guernsey County,True,False,6,False,True,False,6,2024
39061,OH,,"Hamilton County, Ohio",True,False,5,False,True,False,5,2024
39063,OH,Hancock County,Hancock County,True,True,9,True,True,True,9,2024
39065,OH,Hardin County,Hardin County,True,False,7,False,True,False,7,2024
39067,OH,Harrison County,Harrison County,True,False,3,False,True,False,3,2023
39069,OH,Henry County,Henry County,True,True,9,True,True,True,9,2024
39071,OH,,Highland County,True,False,6,False,True,False,6,2023
39073,OH,,Hocking County,True,True,9,True,True,True,9,2024
39075,OH,Holmes County,Holmes County,True,True,7,False,True,True,7,2024
39077,OH,Huron County,HURON COUNTY,True,True,9,True,True,True,9,2024
39079,OH,,"Jackson County, Ohio",True,False,1,False,True,False,1,2024
39081,OH,Jefferson County,Jefferson County,True,True,9,True,True,True,9,2024
39091,OH,Logan County,Logan County,True,True,9,True,True,True,9,2024
39095,OH,Lucas County,Lucas County,True,True,7,False,True,True,7,2024
39099,OH,Mahoning County,Mahoning County,True,True,9,True,True,True,9,2024
39105,OH,Meigs County,Meigs County,True,True,9,True,True,True,9,2024
39107,OH,,"Mercer County, Ohio",True,False,2,False,True,False,2,2023
39109,OH,Miami County,MIAMI COUNTY,True,True,8,False,True,True,8,2024
39111,OH,Monroe County,Monroe County,True,True,9,True,True,True,9,2024
39113,OH,,"Montgomery County, Ohio",True,False,6,False,True,False,6,2024
39115,OH,Morgan County,MORGAN COUNTY,True,False,2,False,True,False,2,2024
39117,OH,Morrow County,MORROW COUNTY,True,True,9,True,True,True,9,2024
39121,OH,,Noble County,True,True,9,True,True,True,9,2024
39123,OH,Ottawa County,Ottawa County,True,False,4,False,True,False,4,2023
39125,OH,,PAULDING COUNTY,True,True,9,True,True,True,9,2024
39127,OH,,"Perry County, Ohio",True,False,3,False,True,False,3,2024
39129,OH,Pickaway County,PICKAWAY COUNTY,True,True,9,True,True,True,9,2024
39131,OH,,PIKE COUNTY,True,True,9,True,True,True,9,2024
39133,OH,Portage County,Portage County,True,True,9,True,True,True,9,2024
39135,OH,Preble County,Preble County,True,True,9,True,True,True,9,2024
39139,OH,,"Richland County, Ohio",True,False,6,False,True,False,6,2024
39143,OH,Sandusky County,Sandusky County,True,True,7,False,True,True,7,2024
39149,OH,,"Shelby County, Ohio",True,False,1,False,True,False,1,2022
39151,OH,,Stark County,True,True,8,False,True,True,8,2024
39161,OH,Van Wert County,van wert county,True,True,8,False,True,True,8,2024
39165,OH,Warren County,Warren County,True,True,10,True,True,True,10,2025
39167,OH,Montgomery County,PUBLIC HEALTH - DAYTON AND MONTGOMERY COUNTY,True,True,9,True,True,True,9,2024
39173,OH,Wood County,Wood County,True,True,9,True,True,True,9,2024
39175,OH,Wyandot County,Wyandot County,True,False,3,False,True,False,3,2024
40015,OK,,Caddo County,True,False,1,False,True,False,1,2021
40109,OK,Oklahoma County,Oklahoma County,True,True,9,True,True,True,9,2024
40151,OK,Tulsa County,Tulsa County,True,True,8,False,True,True,8,2024
41001,OR,,Baker County,True,False,3,False,True,False,2,2020
41003,OR,Benton County,BENTON COUNTY,True,True,9,True,True,True,9,2025
41005,OR,Clackamas County,"Clackamas County, Oregon",True,True,6,False,True,True,6,2024
41007,OR,Clatsop County,Clatsop County,True,True,9,True,True,True,9,2024
41009,OR,,COLUMBIA COUNTY,True,True,9,True,True,True,9,2024
41011,OR,Coos County,COOS COUNTY,True,True,9,True,True,True,9,2024
41013,OR,Crook County,CROOK COUNTY,True,True,9,True,True,True,9,2025
41015,OR,Curry County,Curry County,True,False,8,False,True,False,8,2023
41017,OR,Deschutes County,Deschutes County,True,True,9,True,True,True,9,2024
41019,OR,Douglas County,"Douglas County, Oregon",True,True,9,True,True,True,9,2024
41021,OR,,"Gilliam County, Oregon",True,False,1,False,True,False,1,2021
41023,OR,Grant County,Grant County,True,False,8,False,True,False,8,2023
41025,OR,Harney County,County of Harney,True,True,8,False,True,True,8,2024
41027,OR,Hood River County,Hood River County,True,True,7,False,True,True,7,2024
41029,OR,Jackson County,Jackson County,True,True,9,True,True,True,9,2024
41031,OR,Jefferson County,County of Jefferson,True,True,9,True,True,True,9,2024
41033,OR,Josephine County,Josephine County,True,True,9,True,True,True,9,2024
41035,OR,Klamath County,Klamath County,True,False,8,False,True,False,8,2024
41037,OR,Lake County,Lake County,True,True,8,False,True,True,8,2024
41039,OR,Lane County,"LANE COUNTY, OREGON",True,True,8,False,True,True,8,2024
41041,OR,Lincoln County,Lincoln County,True,True,7,False,True,True,7,2024
41043,OR,Linn County,LINN COUNTY,True,False,7,False,True,False,6,2024
41045,OR,,County of Malheur,True,True,10,True,True,True,10,2025
41047,OR,Marion County,Marion County,True,True,10,True,True,False,8,2025
41049,OR,Morrow County,Morrow County,True,True,10,True,True,True,10,2025
41051,OR,Multnomah County,Multnomah County Oregon,True,True,9,True,True,True,9,2024
41053,OR,Polk County,Polk County,True,True,6,False,True,True,6,2024
41057,OR,Tillamook County,Tillamook County,True,False,7,False,True,False,7,2025
41061,OR,Union County,"Union County, Oregon",True,True,9,True,True,True,9,2024
41065,OR,Wasco County,Wasco County,True,False,5,False,True,False,5,2021
41067,OR,Washington County,Washington County,True,True,9,True,True,True,9,2024
41069,OR,,Wheeler County,True,False,4,False,True,False,3,2024
41071,OR,Yamhill County,Yamhill County,True,False,6,False,True,False,6,2023
42001,PA,Adams County,COUNTY OF ADAMS,True,True,8,False,True,True,8,2024
42003,PA,Allegheny County,"County of Allegheny, Pennsylvania",True,False,1,False,True,False,1,2024
42005,PA,Armstrong County,County of Armstrong,True,True,6,False,True,True,6,2024
42007,PA,Beaver County,"County of Beaver, Pennsylvania",True,True,8,False,True,True,8,2024
42009,PA,Bedford County,County of Bedford,True,True,7,False,True,True,7,2024
42011,PA,Berks County,COUNTY OF BERKS,True,True,9,True,True,True,9,2024
42013,PA,Blair County,COUNTY OF BLAIR,True,True,8,False,True,True,8,2024
42015,PA,Bradford County,COUNTY OF BRADFORD,True,True,9,True,True,True,9,2024
42017,PA,Bucks County,"BUCKS, THE COUNTY OF",True,False,6,False,True,False,6,2022
42019,PA,Butler County,COUNTY OF BUTLER,True,True,9,True,True,True,9,2024
