geoid,state,county_name,recovery_type,covered_any_year,covered_2period,covered_n_years,covered_balanced9
51097,VA,,county_gp,True,True,9,True
51099,VA,King George County,county_gp,True,True,6,False
51101,VA,King William County,county_gp,True,True,9,True
51103,VA,Lancaster County,county_gp,True,True,9,True
51105,VA,,county_gp,True,True,9,True
51107,VA,Loudoun County,county_gp,True,True,9,True
51109,VA,Louisa County,county_gp,True,True,9,True
51111,VA,Lunenburg County,county_gp,True,True,9,True
51113,VA,Madison County,county_gp,True,True,9,True
51115,VA,,county_gp,True,True,9,True
51117,VA,Mecklenburg County,county_gp,True,True,9,True
51119,VA,Middlesex County,county_gp,True,True,9,True
51121,VA,Montgomery County,county_gp,True,True,9,True
51125,VA,Nelson County,county_gp,True,True,9,True
51127,VA,,county_gp,True,True,9,True
51131,VA,,county_gp,True,True,9,True
51133,VA,Northumberland County,county_gp,True,True,9,True
51135,VA,Nottoway County,county_gp,True,True,9,True
51139,VA,Page County,county_gp,True,False,8,False
51141,VA,Patrick County,county_gp,True,True,9,True
51143,VA,Pittsylvania County,county_gp,True,True,9,True
51145,VA,Powhatan County,county_gp,True,True,9,True
51147,VA,Prince Edward County,county_gp,True,True,9,True
51149,VA,,county_gp,True,True,8,False
51153,VA,Prince William County,county_gp,True,True,7,False
51155,VA,Pulaski County,county_gp,True,True,9,True
51157,VA,,county_gp,True,True,9,True
51159,VA,,county_gp,True,True,9,True
51161,VA,Roanoke County,county_gp,True,True,9,True
51163,VA,ROCKBRIDGE,county_gp,True,True,9,True
51165,VA,Harrisonburg city,county_gp,True,True,4,False
51167,VA,,county_gp,True,True,9,True
51169,VA,Scott County,county_gp,True,True,8,False
51171,VA,Shenandoah County,county_gp,True,True,9,True
51173,VA,Smyth County,county_gp,True,True,8,False
51175,VA,Southampton County,county_gp,True,True,9,True
51177,VA,Spotsylvania County,county_gp,True,True,8,False
51179,VA,Stafford County,county_gp,True,True,9,True
51181,VA,,county_gp,True,True,9,True
51183,VA,,county_gp,True,True,9,True
51185,VA,Tazewell County,county_gp,True,True,9,True
51187,VA,Warren County,county_gp,True,False,8,False
51191,VA,Washington County,county_gp,True,True,9,True
51193,VA,,county_gp,True,True,9,True
51195,VA,Wise County,county_gp,True,True,9,True
51197,VA,Wythe County,county_gp,True,True,8,False
51199,VA,York County,county_gp,True,True,7,False
51510,VA,Alexandria city,county_equiv_municipality,True,True,9,True
51520,VA,Bristol city,county_equiv_municipality,True,True,8,False
51530,VA,Buena Vista city,county_equiv_municipality,True,True,9,True
51540,VA,Charlottesville city,county_equiv_municipality,True,True,9,True
51550,VA,Chesapeake city,county_equiv_municipality,True,True,8,False
51570,VA,Colonial Heights city,county_equiv_municipality,True,True,9,True
51580,VA,Covington city,county_equiv_municipality,True,True,9,True
51590,VA,Danville city,county_equiv_municipality,True,True,9,True
51595,VA,Emporia city,county_equiv_municipality,True,False,8,False
51600,VA,Fairfax city,county_equiv_municipality,True,False,7,False
51610,VA,Falls Church city,county_equiv_municipality,True,False,8,False
51620,VA,Franklin city,county_equiv_municipality,True,True,9,True
51630,VA,Fredericksburg city,county_equiv_municipality,True,True,9,True
51640,VA,Galax city,county_equiv_municipality,True,True,9,True
51650,VA,Hampton city,county_equiv_municipality,True,False,1,False
51660,VA,Harrisonburg city,county_equiv_municipality,True,True,9,True
51670,VA,,county_equiv_municipality,True,False,3,False
51678,VA,Rockbridge County,county_equiv_municipality,True,False,4,False
51680,VA,Lynchburg city,county_equiv_municipality,True,True,9,True
51683,VA,Manassas city,county_equiv_municipality,True,True,9,True
51685,VA,Manassas Park city,county_equiv_municipality,True,False,5,False
51690,VA,Martinsville city,county_equiv_municipality,True,True,8,False
51700,VA,Newport News city,county_equiv_municipality,True,True,7,False
51710,VA,Norfolk city,county_equiv_municipality,True,False,6,False
51720,VA,Wise County,county_equiv_municipality,True,False,5,False
51730,VA,,county_equiv_municipality,True,False,7,False
51735,VA,Poquoson city,county_equiv_municipality,True,True,9,True
51740,VA,Portsmouth city,county_equiv_municipality,True,True,8,False
51750,VA,Radford city,county_equiv_municipality,True,True,9,True
51770,VA,Roanoke city,county_equiv_municipality,True,True,9,True
51775,VA,Salem city,county_equiv_municipality,True,True,9,True
51790,VA,Staunton city,county_equiv_municipality,True,True,9,True
51800,VA,Suffolk city,county_equiv_municipality,True,True,8,False
51810,VA,Virginia Beach city,county_equiv_municipality,True,True,9,True
51820,VA,Waynesboro city,county_equiv_municipality,True,False,8,False
51830,VA,Williamsburg city,county_equiv_municipality,True,True,9,True
51840,VA,Winchester city,county_equiv_municipality,True,True,9,True
53005,WA,Benton County,county_gp,True,False,7,False
53007,WA,Chelan County,county_gp,True,False,7,False
53011,WA,Clark County,county_gp,True,True,7,False
53015,WA,Cowlitz County,county_gp,True,False,5,False
53021,WA,Franklin County,county_gp,True,True,9,True
53029,WA,Island County,county_gp,True,True,7,False
53033,WA,King County,county_gp,True,True,4,False
53035,WA,Kitsap County,county_gp,True,False,7,False
53037,WA,,county_gp,True,True,8,False
53041,WA,Lewis County,county_gp,True,True,9,True
53045,WA,,county_gp,True,False,1,False
53053,WA,PIERCE,county_gp,True,False,6,False
53057,WA,Skagit County,county_gp,True,True,4,False
53063,WA,Spokane County,county_gp,True,True,7,False
53067,WA,Thurston County,county_gp,True,False,8,False
53071,WA,Walla Walla County,county_gp,True,False,4,False
53073,WA,,county_gp,True,False,7,False
53077,WA,Yakima County,county_gp,True,False,4,False
54001,WV,Barbour County,county_gp,True,False,2,False
54003,WV,Berkeley County,county_gp,True,False,5,False
54005,WV,,county_gp,True,False,1,False
54007,WV,,county_gp,True,False,1,False
54009,WV,Brooke County,county_gp,True,False,2,False
54015,WV,CLAY,county_gp,True,False,3,False
54019,OH,Fayette County,county_gp,True,True,7,False
54023,WV,Grant County,county_gp,True,False,1,False
54027,WV,HAMPSHIRE,county_gp,True,False,3,False
54029,WV,Hancock County,county_gp,True,False,3,False
54031,WV,Hardy County,county_gp,True,False,1,False
54033,WV,Harrison County,county_gp,True,False,1,False
54035,WV,Jackson County,county_gp,True,False,5,False
54041,WV,Lewis County,county_gp,True,False,1,False
54043,WV,Lincoln County,county_gp,True,False,6,False
54045,WV,,county_gp,True,False,4,False
54047,WV,McDowell County,county_gp,True,False,3,False
54049,WV,MARION,county_gp,True,False,5,False
54053,WV,Mason County,county_gp,True,True,4,False
54055,WV,Mercer County,county_gp,True,False,5,False
54057,WV,Mineral County,county_gp,True,True,4,False
54059,WV,Mingo County,county_gp,True,False,5,False
54065,WV,Morgan County,county_gp,True,False,1,False
54067,WV,Nicholas County,county_gp,True,False,4,False
54069,WV,Ohio County,county_gp,True,False,1,False
54071,WV,PENDLETON,county_gp,True,False,2,False
54075,WV,,county_gp,True,True,9,True
54077,WV,,county_gp,True,False,1,False
54079,WV,,county_gp,True,False,7,False
54081,WV,Raleigh County,county_gp,True,False,5,False
54083,WV,Randolph County,county_gp,True,False,4,False
54085,WV,RITCHIE,county_gp,True,False,1,False
54087,WV,Roane County,county_gp,True,False,3,False
54089,WV,Summers County,county_gp,True,False,1,False
54091,WV,Taylor County,county_gp,True,False,2,False
54093,WV,Tucker County,county_gp,True,False,5,False
54095,WV,TYLER,county_gp,True,False,1,False
54097,WV,Upshur County,county_gp,True,False,2,False
54099,WV,Wayne County,county_gp,True,False,3,False
54101,WV,Webster County,county_gp,True,False,1,False
54103,WV,WETZEL,county_gp,True,False,1,False
54105,WV,WIRT,county_gp,True,False,1,False
54107,WV,Wood County,county_gp,True,False,6,False
54109,WV,Wyoming County,county_gp,True,False,4,False
54155,OH,Cabell County,county_gp,True,True,6,False
54173,OH,Greenbrier County,county_gp,True,True,7,False
55001,WI,Adams County,county_gp,True,False,8,False
55003,WI,Ashland County,county_gp,True,True,9,True
55005,WI,,county_gp,True,True,9,True
55007,WI,Bayfield County,county_gp,True,True,9,True
55009,WI,Brown County,county_gp,True,False,8,False
55011,WI,BUFFALO,county_gp,True,True,9,True
55013,WI,Burnett County,county_gp,True,True,9,True
55015,WI,CALUMET,county_gp,True,True,8,False
55017,WI,Chippewa County,county_gp,True,True,9,True
55019,WI,,county_gp,True,True,9,True
55021,WI,COLUMBIA,county_gp,True,False,8,False
55023,WI,Crawford County,county_gp,True,True,9,True
55025,WI,Dane County,county_gp,True,True,9,True
55027,WI,Dodge County,county_gp,True,True,6,False
55029,WI,Door County,county_gp,True,True,9,True
55031,WI,Douglas County,county_gp,True,True,9,True
55033,WI,Dunn County,county_gp,True,True,9,True
55035,WI,,county_gp,True,True,9,True
55037,WI,,county_gp,True,True,9,True
55039,WI,Fond du Lac County,county_gp,True,True,8,False
55041,WI,Forest County,county_gp,True,True,9,True
55043,WI,,county_gp,True,True,9,True
55045,WI,Green County,county_gp,True,True,8,False
55047,WI,GREEN LAKE,county_gp,True,True,9,True
55049,WI,Iowa County,county_gp,True,False,8,False
55051,WI,,county_gp,True,False,7,False
55053,WI,Jackson County,county_gp,True,True,9,True
55055,WI,Jefferson County,county_gp,True,True,9,True
55057,WI,Juneau County,county_gp,True,True,9,True
55059,WI,Kenosha County,county_gp,True,False,7,False
55061,WI,Kewaunee County,county_gp,True,True,9,True
55063,WI,La Crosse County,county_gp,True,True,9,True
55065,WI,Lafayette County,county_gp,True,True,9,True
55067,WI,Langlade County,county_gp,True,True,9,True
55069,WI,Lincoln County,county_gp,True,True,9,True
55071,WI,Manitowoc County,county_gp,True,True,9,True
55075,WI,Marinette County,county_gp,True,True,8,False
55077,WI,Marquette County,county_gp,True,True,9,True
55078,WI,,county_gp,True,True,7,False
55079,WI,Milwaukee County,county_gp,True,True,8,False
55081,WI,MONROE,county_gp,True,True,8,False
55083,WI,Oconto County,county_gp,True,True,9,True
55087,WI,Outagamie County,county_gp,True,False,7,False
55089,WI,Ozaukee County,county_gp,True,True,9,True
55091,WI,PEPIN,county_gp,True,True,8,False
55093,WI,Pierce County,county_gp,True,True,9,True
55095,WI,Polk County,county_gp,True,False,8,False
55097,WI,Portage County,county_gp,True,True,9,True
55099,WI,Price County,county_gp,True,True,9,True
55101,WI,RACINE,county_gp,True,True,9,True
55103,WI,,county_gp,True,True,9,True
55105,WI,Rock County,county_gp,True,True,9,True
55107,WI,,county_gp,True,True,9,True
55109,WI,,county_gp,True,True,9,True
55113,WI,Sawyer County,county_gp,True,True,9,True
55115,WI,Shawano County,county_gp,True,True,9,True
55117,WI,Sheboygan County,county_gp,True,True,9,True
55119,WI,Taylor County,county_gp,True,True,9,True
55121,WI,Trempealeau County,county_gp,True,True,9,True
55123,WI,,county_gp,True,True,9,True
55125,WI,Vilas County,county_gp,True,True,9,True
55127,WI,WALWORTH,county_gp,True,True,9,True
55129,WI,Washburn County,county_gp,True,True,9,True
55131,WI,Washington County,county_gp,True,True,9,True
55133,WI,Waukesha County,county_gp,True,False,7,False
55135,WI,Waupaca County,county_gp,True,True,9,True
55137,WI,Waushara County,county_gp,True,True,9,True
55139,WI,Winnebago County,county_gp,True,False,6,False
55141,WI,Wood County,county_gp,True,False,8,False
56001,WY,Albany County,county_gp,True,True,9,True
56003,WY,,county_gp,True,True,8,False
56005,WY,Campbell County,county_gp,True,True,9,True
56007,WY,Carbon County,county_gp,True,False,5,False
56009,WY,Converse County,county_gp,True,False,3,False
56011,WY,Crook County,county_gp,True,False,5,False
56013,WY,Fremont County,county_gp,True,False,7,False
56015,WY,Goshen County,county_gp,True,False,3,False
56017,WY,Hot Springs County,county_gp,True,False,5,False
56019,WY,Johnson County,county_gp,True,False,5,False
56021,WY,Laramie County,county_gp,True,True,9,True
56023,WY,Lincoln County,county_gp,True,True,9,True
56025,WY,Natrona County,county_gp,True,True,8,False
56029,WY,Park County,county_gp,True,True,7,False
56031,WY,Platte County,county_gp,True,False,3,False
56033,WY,Sheridan County,county_gp,True,False,8,False
56035,WY,Sublette County,county_gp,True,False,4,False
56037,WY,Sweetwater County,county_gp,True,True,9,True
56039,WY,Teton County,county_gp,True,True,7,False
56041,WY,Uinta County,county_gp,True,False,5,False
56043,WY,Washakie County,county_gp,True,False,5,False
56045,WY,Weston County,county_gp,True,False,6,False
